"Id","Title","Time","Description","Link"
"483","Work from Home to End for Apple Employees? Know How iPhone Maker Plans to Open Offices","1660619050030","Apple requires its employees to  to work from office on Tuesdays, Thursdays, as well as a regular, separate third day","https://www.news18.com/news/business/work-from-home-to-end-for-apple-employees-know-how-iphone-maker-plans-to-open-offices-5756947.html"
"484","Twitter vs Elon Musk: Social Media Firm to Give Tesla CEO One Bot Checker's Data, Says Judge","1660616098030","Twitter was ordered to collect, review and produce documents from former General Manager of Consumer Product Kayvon Beykpour, according to the order from Chancellor Kathaleen McCormick","https://www.news18.com/news/business/twitter-vs-elon-musk-social-media-firm-to-give-tesla-ceo-one-bot-checkers-data-says-judge-5756905.html"
"485","As PM Backs 'Nari Shakti' on I-Day, Female Industry Leaders Speak on Gender Gap, The Change","1660578467030","Women leaders from the startup ecosystem believe that the gender divide exists but the female force is essential to boost India's growth and that can't be overlooked","https://www.news18.com/news/business/as-pm-promotes-nari-shakti-on-i-day-female-industry-leaders-speak-to-news18-about-gender-gap-the-change-5756029.html"
"486","Hiring Activity Takes Off Amid Covid Slowdown, 8 Companies Recruit Over 3 Lakh Employees","1660565098030","Retail, IT services and banking witnessed the highest number of recruitments as companies stepped up their game","https://www.news18.com/news/business/hiring-activity-takes-off-amid-covid-slowdown-8-companies-recruit-over-3-lakh-employees-5755255.html"
"487","SBI Hikes Fixed Deposit Interest Rates for These Tenors: Check New SBI FD Rates Here","1660558438030","The SBI fixed deposit interest rates are applicable on domestic term deposits of below Rs 2 crore.","https://www.news18.com/news/business/sbi-hikes-fixed-deposit-interest-rates-for-these-tenors-check-new-sbi-fd-rates-here-5754493.html"
"488","Are You a Young Indian Wanting Freedom from Financial Constraints This I-Day? Here’s What You Can Do","1660555589030","Conventional knowledge considers a corpus that is 30-40 times one’s annual expense as sufficient. So it's important to start early, with high-risk, high-return investments","https://www.news18.com/news/business/are-you-a-young-indian-wanting-freedom-from-financial-constraints-this-i-day-heres-what-you-can-do-5754319.html"
"489","SBI Hikes MCLR Across All Tenors: Home Loan, Car Loan EMIs Set to Increase; Details Here","1660552428030","The increase of MCLR has been done by 20 basis points (bps), SBI said on its website","https://www.news18.com/news/business/sbi-hikes-mclr-across-all-tenors-home-loan-car-loan-emis-set-to-increase-details-here-5754301.html"
"490","Nandan Nilekani: India in a Good Position at Present, Global Geopolitics in Country's Favour","1660550740030","My fundamental thesis that India is going to have a demographic dividend, that India will be the only young country in an aging world, said Infosys co-founder Nandan Nilekani","https://www.news18.com/news/business/nandan-nilekani-india-in-a-good-position-at-present-global-geopolitics-in-countrys-favour-5753761.html"
"491","ITR: Filed Income Tax Return on Time? You Can Still be Charged a Fine of Rs 5,000; Know Why","1660546835030","Without verification within the stipulated time, an ITR is treated as invalid, as per the income tax department","https://www.news18.com/news/business/itr-filed-income-tax-return-on-time-you-can-still-be-charged-a-fine-of-rs-5000-know-why-5753431.html"
"492","Income Tax Rule: Govt Plans to Review Exemption-Free Tax Regime Soon; Know Why","1660542933030","Eventually, the government aims to establish a system where there are no exemptions and the complex old tax regime with exemptions and deductions is terminated.","https://www.news18.com/news/business/income-tax-rule-govt-plans-to-review-exemption-free-tax-regime-soon-know-why-5753209.html"
"493","Stock Market Holidays 2022: Is Stock Market Open Today? See NSE, BSE, MCX Trading Timing","1660541114030","All trading operations including equity, currency and derivatives markets will be closed for the entire session on the occasion of Independence Day","https://www.news18.com/news/business/stock-market-holidays-2022-is-stock-market-open-today-see-nse-bse-mcx-trading-timing-5752699.html"
"494","Is Independence Day a Bank Holiday? Lenders to Remain Shut on 15th August Across India","1660534940030","Bank Holidays in August, 2022: Many bank holidays are regional and may differ from state to state. Please check the list of bank holidays in your city before visiting the branch.","https://www.news18.com/news/business/is-independence-day-a-bank-holiday-lenders-to-remain-shut-on-15th-august-across-india-5752363.html"
"495","Petrol, Diesel Price Today: Latest Fuel Rates Announced, Check Prices in Your City","1660532223030","Petrol, Diesel Price Today, August 15: Fuel prices in the national capital Delhi traded at Rs 96.72 for a litre of petrol and Rs. 89.62 per litre for diesel.","https://www.news18.com/news/business/petrol-diesel-price-today-latest-fuel-rates-announced-check-prices-in-your-city-5747761.html"
"496","Akasa Air's Future After Rakesh Jhunjhunwala: Know About India's Newest Airline","1660461929030","Akasa Air has started its commercial operations with two aircraft and plans to induct two 737 MAX aircraft each month to establish a pan-India presence","https://www.news18.com/news/business/akasa-airs-future-after-rakesh-jhunjhunwala-know-about-indias-newest-airline-5749945.html"
"497","Rakesh Jhunjhunwala's Stock Market Investments: A Look at His Company-Wise, Sector-Wise Holdings","1660460002030","Rakesh Jhunjhunwala has a networth of about Rs 31,800 crore with shareholding in about 32 companies","https://www.news18.com/news/business/rakesh-jhunjhunwalas-stock-market-investments-a-look-at-his-company-wise-sector-wise-holdings-5749567.html"
"498","Rakesh Jhunjhunwala Demise: Tributes Pour In From PM Modi, Sitharaman, Adani, Others","1660455684030","Rakesh Jhunjhunwala death: PM Narendra Modi says he was indomitable and full of life, witty and insightful, he leaves behind an indelible contribution to the financial world","https://www.news18.com/news/business/rakesh-jhunjhunwala-demise-tributes-pour-in-from-pm-modi-sitharaman-adani-others-5749531.html"
"499","Rakesh Jhunjhunwala (1960-2022): An Investors' Role Model With Extraordinary Risk-Taking Capacity","1660453485030","Jhunjhunwala has always been innovative and never scared of taking risks","https://www.news18.com/news/business/rakesh-jhunjhunwala-1960-2022-an-investors-role-model-with-extraordinary-risk-taking-capacity-5749177.html"
"500","RBI Announces Dates For Second Series Of Sovereign Gold Bond Scheme: All You Need To Know","1660451712030","Sovereign Gold Bond: Second series will be opened on August 22 and will close on August 26","https://www.news18.com/news/business/rbi-announces-dates-for-second-series-of-sovereign-gold-bond-scheme-all-you-need-to-know-5731891.html"
"501","Rakesh Jhunjhunwala Demise: 'Sudden' Cardiac Arrest Led to Ace Investor's Death, Say Doctors;","1660451169030","According to sources, he was undergoing dialysis on a regular basis as both his kidneys had failed. He was brought to the Candy Breach Hospital at 6:45 AM and was declared dead","https://www.news18.com/news/india/rakesh-jhunjhunwala-passes-away-live-updates-dies-death-62-investor-stock-market-bse-5749117.html"
"502","Rakesh Jhunjhunwala Passes Away; 10 Quotes by the Big Bull that Will Inspire Investors","1660451158030","Rakesh Jhunjhunwala, the 36th richest man of India, started with a capital of Rs 5,000 in 1985 and saw it rise multifold over the years","https://www.news18.com/news/business/rakesh-jhunjhunwala-passes-away-10-quotes-by-the-big-bull-that-will-inspire-investors-5749123.html"
"503","Rakesh Jhunjhunwala: The 'Big Bull' Whose Portfolio Went From Rs 5,000 to Over Rs 11,000 Crore","1660450892030","Having begun with a portfolio of Rs 5,000 in 1985, Jhunjhunwala went on to become India's biggest stock market investor, growing his portfolio to a massive Rs 11,000 crore.","https://www.news18.com/news/business/rakesh-jhunjhunwala-the-big-bull-whose-portfolio-went-from-rs-5000-to-over-rs-11000-crore-5749249.html"
"504","Why Insurance is a Must-have for Achieving Financial Independence","1660449652030","In order to be free and independent, you must be prepared for any and all curveballs life can possibly throw at you. With this in mind, here are six things you can learn","https://www.news18.com/news/business/why-insurance-is-a-must-have-for-achieving-financial-independence-5741461.html"
"505","LIC Policy: Get Over Rs 54 lakh Return on Maturity if you Invest Rs 238 Daily; Eligibility, Benefits","1660447821030","LIC Jeevan Labh is a modest premium paying, non-linked, with-profits endowment plan that offers both security and saving. Know eligibility, benefits and how much return you will get","https://www.news18.com/news/business/lic-policy-get-over-rs-54-lakh-return-on-maturity-if-you-invest-rs-238-daily-eligibility-benefits-5725075.html"
"506","Big Bull of Dalal Street, Investor Rakesh Jhunjhunwala Dies At 62, Had Kidney Issues","1660447596030","According to sources, Rakhesh Jhunjhunwala was brought to the Candy Breach Hospital at 6:45 AM in the morning and was declared dead","https://www.news18.com/news/india/rakesh-jhunjhunwala-dies-investor-dalal-street-5749105.html"
"507","Haven't Received Income Tax Refund Yet? Step-by-Step Process to Track ITR Refund Status Online","1660446049030","ITR refunds can be claimed in cases where the amount of tax paid is higher than the actual amount chargeable. If you have not received your ITR refund yet, know how to check income tax refund status online","https://www.news18.com/news/business/havent-received-income-tax-refund-yet-step-by-step-process-to-track-itr-refund-status-online-5738911.html"
"508","5 Credit Cards that can Make Shopping More Rewarding this Independence Day","1660444200030","To make the most out of these festive discounts, there are financial institutions such as Axis bank, SBI bank, ICICI bank, among others, that issue cards specially made for online shopping. Know Details","https://www.news18.com/news/business/5-credit-cards-that-can-make-shopping-more-rewarding-this-independence-day-5738509.html"
"509","PF News: How Much Money Do You Have in Your EPF Account? 4 Ways You Can Check it","1660442424030","EPF contributors should be aware that they can check their account balance at any time using a variety of methods. Here are four simple ways","https://www.news18.com/news/business/pf-news-how-much-money-do-you-have-in-your-epf-account-4-ways-you-can-check-it-5734315.html"
"510","India Ranks 3rd Globally for Startup Ecosystem, Unicorn Production: Union Minister Jitendra Singh","1660395251030","Union Minister Jitendra Singh said that the PM’s specific emphasis on science, technology and innovation has sparked the creativity of the country's youth to develop and solve problems with fresh ideas","https://www.news18.com/news/business/india-ranks-3rd-globally-for-startup-ecosystem-unicorn-production-union-minister-jitendra-singh-5747047.html"
"511","Bank FD: Indian Bank vs ICICI Bank vs Bank of Baroda; Check Comparison of Latest Interest Rates","1660389135030","Several banks, including Indian Bank, ICICI Bank and Bank of Baroda, raised their interest rates on fixed deposits across tenures","https://www.news18.com/news/business/bank-fd-indian-bank-vs-icici-bank-vs-bank-of-baroda-check-comparison-of-latest-interest-rates-5746069.html"
